an;mois;nation_2;engin;pecherie_2;espece;poids
2019;2;Chinoise;chalut;Peche hauturiere cephalopodes;Poulpe;6377
2019;2;Chinoise;chalut;Peche hauturiere cephalopodes;Seiche;2894
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;998
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Calamar;21693
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Divers Pélagiques;11226
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Dorades;50
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Poulpe;34708
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Seiche;21877
2019;2;Chinoise;CHALUT;Peche hauturiere cephalopodes;Volute;420
2019;2;Chinoise;CHALUTE;Peche hauturiere cephalopodes;Calamar;500
2019;2;Chinoise;CHALUTE;Peche hauturiere cephalopodes;Divers Pélagiques;300
2019;2;Chinoise;CHALUTE;Peche hauturiere cephalopodes;Poulpe;700
2019;2;Chinoise;CHALUTE;Peche hauturiere cephalopodes;Seiche;400
2019;2;Chinoise;SENNE;Peche hauturiere cephalopodes;Calamar;68
2019;2;Chinoise;SENNE;Peche hauturiere cephalopodes;Divers Pélagiques;48
2019;2;Chinoise;SENNE;Peche hauturiere cephalopodes;Poulpe;102
2019;2;Chinoise;SENNE;Peche hauturiere cephalopodes;Seiche;51
2019;2;Chinoise;SENNES;Peche hauturiere cephalopodes;Calamar;136
2019;2;Chinoise;SENNES;Peche hauturiere cephalopodes;Divers Pélagiques;60
2019;2;Chinoise;SENNES;Peche hauturiere cephalopodes;Poulpe;204
2019;2;Chinoise;SENNES;Peche hauturiere cephalopodes;Seiche;34
2019;2;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Autres crustacés;516
2019;2;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Calamar;4076
2019;2;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Divers Pélagiques;1854
2019;2;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Poulpe;9368
2019;2;CHINOISE;CHALUT;Peche hauturiere cephalopodes;Seiche;3641
2019;2;Indonesienne;chalut;Peche hauturiere cephalopodes;Autres poissons démersaux;5100
2019;2;Indonesienne;chalut;Peche hauturiere cephalopodes;Calamar;1665
2019;2;Indonesienne;chalut;Peche hauturiere cephalopodes;Poulpe;210
2019;2;Indonesienne;chalut;Peche hauturiere cephalopodes;Seiche;240
2019;2;Indonesienne;chalut;Peche hauturiere cephalopodes;St pierre;45
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;2100
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Calamar;3255
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Cherne;45
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;555
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;Seiche;930
2019;2;Indonesienne;CHALUT;Peche hauturiere cephalopodes;St pierre;45
2019;2;Indonesienne;CHALUTE;Peche hauturiere cephalopodes;Autres poissons démersaux;105
2019;2;Indonesienne;CHALUTE;Peche hauturiere cephalopodes;Calamar;705
2019;2;Indonesienne;CHALUTE;Peche hauturiere cephalopodes;Poulpe;120
2019;2;Indonesienne;CHALUTE;Peche hauturiere cephalopodes;Seiche;75
2019;2;Indonesienne;CHALUTE;Peche hauturiere cephalopodes;St pierre;45
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Autres poissons démersaux;1065
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Calamar;30
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Cherne;20
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Dorades;45
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Seiche;120
2019;2;mauritanienne;---;Peche hauturiere cephalopodes;Soles;40
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Autres poissons démersaux;630
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Calamar;290
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Cherne;50
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Dorades;590
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Poulpe;1510
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Seiche;30
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;Soles;20
2019;2;mauritanienne;120;Peche hauturiere cephalopodes;St pierre;520
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons démersaux;390
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;370
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Cherne;30
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;1600
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;120
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;190
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;40
2019;2;mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;800
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;1995
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;1915
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;250
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;1100
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;2150
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;380
2019;2;mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;410
2019;2;Mauritanienne;-;Peche cotiere cephalopodes;Autres poissons démersaux;2480
2019;2;Mauritanienne;---;Peche hauturiere cephalopodes;Calamar;1444
2019;2;Mauritanienne;---;Peche hauturiere cephalopodes;Divers Pélagiques;320
2019;2;Mauritanienne;---;Peche hauturiere cephalopodes;Poulpe;3299
2019;2;Mauritanienne;---;Peche hauturiere cephalopodes;Seiche;1314
2019;2;Mauritanienne;----;Peche hauturiere cephalopodes;Calamar;80
2019;2;Mauritanienne;----;Peche hauturiere cephalopodes;Poulpe;69
2019;2;Mauritanienne;----;Peche hauturiere cephalopodes;Seiche;40
2019;2;Mauritanienne;-----;Peche hauturiere cephalopodes;Calamar;40
2019;2;Mauritanienne;-----;Peche hauturiere cephalopodes;Poulpe;46
2019;2;Mauritanienne;-----;Peche hauturiere cephalopodes;Seiche;40
2019;2;Mauritanienne;1;Peche hauturiere cephalopodes;Poulpe;600
2019;2;Mauritanienne;11;Peche hauturiere cephalopodes;Calamar;270
2019;2;Mauritanienne;11;Peche hauturiere cephalopodes;Poulpe;90
2019;2;Mauritanienne;110;Peche hauturiere cephalopodes;Poulpe;46
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Autres poissons démersaux;16164
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Calamar;139542
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Cherne;32
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Courbines;32
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Divers Pélagiques;6996
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Dorades;17192
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Merlu;224
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Poulpe;107309
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Seiche;118803
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Soles;604
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;St pierre;2048
2019;2;Mauritanienne;120;Peche hauturiere cephalopodes;Volute;28430
2019;2;Mauritanienne;1201;Peche hauturiere cephalopodes;Poulpe;30
2019;2;Mauritanienne;120120;Peche hauturiere cephalopodes;Calamar;432
2019;2;Mauritanienne;120120;Peche hauturiere cephalopodes;Divers Pélagiques;1280
2019;2;Mauritanienne;120120;Peche hauturiere cephalopodes;Poulpe;400
2019;2;Mauritanienne;120120;Peche hauturiere cephalopodes;Seiche;189
2019;2;Mauritanienne;1210;Peche hauturiere cephalopodes;Autres poissons démersaux;608
2019;2;Mauritanienne;1210;Peche hauturiere cephalopodes;Divers Pélagiques;16
2019;2;Mauritanienne;1210;Peche hauturiere cephalopodes;Dorades;48
2019;2;Mauritanienne;1210;Peche hauturiere cephalopodes;Poulpe;220
2019;2;Mauritanienne;1210;Peche hauturiere cephalopodes;St pierre;32
2019;2;Mauritanienne;1220;Peche hauturiere cephalopodes;Calamar;108
2019;2;Mauritanienne;1220;Peche hauturiere cephalopodes;Poulpe;30
2019;2;Mauritanienne;2;Peche hauturiere cephalopodes;Calamar;200
2019;2;Mauritanienne;2;Peche hauturiere cephalopodes;Poulpe;360
2019;2;Mauritanienne;2;Peche hauturiere cephalopodes;Seiche;40
2019;2;Mauritanienne;20;Peche hauturiere cephalopodes;Calamar;135
2019;2;Mauritanienne;70;Peche hauturiere cephalopodes;Poulpe;240
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Autres poissons démersaux;1580
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Calamar;2075
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Dorades;160
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Poulpe;3407
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Seiche;1415
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Soles;120
2019;2;Mauritanienne;CHALU;Peche hauturiere cephalopodes;Volute;760
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Autres poissons démersaux;280
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Calamar;2673
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Dorades;140
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Poulpe;1740
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Seiche;1350
2019;2;Mauritanienne;CHALUE;Peche hauturiere cephalopodes;Volute;100
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Autres poissons démersaux;26130
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Calamar;29987
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Cherne;75
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Divers Pélagiques;9954
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Dorades;234
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Merlu;135
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Poulpe;35512
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Seiche;16494
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Soles;1522
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;St pierre;1215
2019;2;Mauritanienne;chalut;Peche hauturiere cephalopodes;Volute;1200
2019;2;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Autres poissons démersaux;120
2019;2;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Poulpe;650
2019;2;Mauritanienne;CHALUT;Peche cotiere cephalopodes;Soles;20
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;125313
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Calamar;145009
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Cherne;730
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Divers Pélagiques;36120
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Dorades;23565
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Langoustino;15
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Merlu;1140
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Poulpe;208867
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Seiche;102844
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Soles;9664
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;St pierre;7295
2019;2;Mauritanienne;CHALUT;Peche hauturiere cephalopodes;Volute;19139
2019;2;Mauritanienne;chalutC;Peche hauturiere cephalopodes;Poulpe;92
2019;2;Mauritanienne;chalutC;Peche hauturiere cephalopodes;Seiche;40
2019;2;Mauritanienne;CHALUTC;Peche hauturiere cephalopodes;Calamar;100
2019;2;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Calamar;567
2019;2;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Poulpe;1364
2019;2;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Seiche;135
2019;2;Mauritanienne;CHALUTE;Peche hauturiere cephalopodes;Soles;20
2019;2;Mauritanienne;CHF;Peche hauturiere cephalopodes;Calamar;54
2019;2;Mauritanienne;CHF;Peche hauturiere cephalopodes;Poulpe;30
2019;2;Mauritanienne;FILET;Peche cotiere cephalopodes;Autres poissons démersaux;13715
2019;2;Mauritanienne;FILET;Peche cotiere cephalopodes;Poulpe;670
2019;2;Mauritanienne;FILETf;Peche cotiere cephalopodes;Autres poissons démersaux;2220
2019;2;Mauritanienne;FILLET;Peche cotiere cephalopodes;Autres poissons démersaux;4060
2019;2;Mauritanienne;FILLET;Peche cotiere cephalopodes;Cherne;20
2019;2;Mauritanienne;FILLET;Peche cotiere cephalopodes;Courbines;660
2019;2;Mauritanienne;FILLET;Peche cotiere cephalopodes;Poulpe;240
2019;2;Mauritanienne;FILLET;Peche cotiere cephalopodes;St pierre;280
2019;2;Mauritanienne;LIGNE;Peche cotiere cephalopodes;Autres poissons démersaux;2966
2019;2;Mauritanienne;LIGNES;Peche cotiere cephalopodes;Autres poissons démersaux;5650
2019;2;Mauritanienne;NASSE;Peche cotiere cephalopodes;Poulpe;1320
2019;2;Mauritanienne;NASSES;Peche cotiere cephalopodes;Poulpe;250
2019;2;Mauritanienne;SENNE;Peche cotiere cephalopodes;Autres poissons démersaux;6967
2019;2;MAURITANIENNE;---;Peche hauturiere cephalopodes;Autres poissons démersaux;12
2019;2;MAURITANIENNE;---;Peche hauturiere cephalopodes;Calamar;4
2019;2;MAURITANIENNE;---;Peche hauturiere cephalopodes;Poulpe;60
2019;2;MAURITANIENNE;1;Peche hauturiere cephalopodes;Autres poissons démersaux;20
2019;2;MAURITANIENNE;1;Peche hauturiere cephalopodes;Seiche;10
2019;2;MAURITANIENNE;1;Peche hauturiere cephalopodes;St pierre;10
2019;2;MAURITANIENNE;110;Peche hauturiere cephalopodes;Calamar;418
2019;2;MAURITANIENNE;110;Peche hauturiere cephalopodes;Poulpe;184
2019;2;MAURITANIENNE;110;Peche hauturiere cephalopodes;Seiche;60
2019;2;MAURITANIENNE;1120;Peche hauturiere cephalopodes;Calamar;27
2019;2;MAURITANIENNE;1120;Peche hauturiere cephalopodes;Poulpe;30
2019;2;MAURITANIENNE;1120;Peche hauturiere cephalopodes;Seiche;27
2019;2;MAURITANIENNE;12;Peche hauturiere cephalopodes;Poulpe;90
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Autres crustacés;1920
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Autres poissons démersaux;30245
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Calamar;150011
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Courbines;501
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Divers Pélagiques;8240
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Dorades;5480
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Langoustino;1200
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Poulpe;182337
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Seiche;134181
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Soles;1820
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;St pierre;2418
2019;2;MAURITANIENNE;120;Peche hauturiere cephalopodes;Volute;40678
2019;2;MAURITANIENNE;1204;Peche hauturiere cephalopodes;Autres poissons démersaux;75
2019;2;MAURITANIENNE;1204;Peche hauturiere cephalopodes;Poulpe;60
2019;2;MAURITANIENNE;1204;Peche hauturiere cephalopodes;Seiche;54
2019;2;MAURITANIENNE;2;Peche hauturiere cephalopodes;Autres poissons démersaux;40
2019;2;MAURITANIENNE;2;Peche hauturiere cephalopodes;Divers Pélagiques;30
2019;2;MAURITANIENNE;2;Peche hauturiere cephalopodes;Poulpe;12
2019;2;MAURITANIENNE;2;Peche hauturiere cephalopodes;Seiche;60
2019;2;MAURITANIENNE;2;Peche hauturiere cephalopodes;St pierre;40
2019;2;MAURITANIENNE;20;Peche hauturiere cephalopodes;Autres poissons démersaux;200
2019;2;MAURITANIENNE;20;Peche hauturiere cephalopodes;Calamar;162
2019;2;MAURITANIENNE;20;Peche hauturiere cephalopodes;Seiche;27
2019;2;MAURITANIENNE;20;Peche hauturiere cephalopodes;Volute;50
2019;2;MAURITANIENNE;220;Peche hauturiere cephalopodes;Poulpe;90
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Autres poissons démersaux;28200
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Calamar;380
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Dorades;40
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Merlu;20
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Poulpe;20890
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Seiche;240
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Soles;344
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;St pierre;1040
2019;2;MAURITANIENNE;70;Peche hauturiere cephalopodes;Volute;1020
2019;2;MAURITANIENNE;CASIER;Peche hauturiere cephalopodes;Calamar;20
2019;2;MAURITANIENNE;CASIER;Peche hauturiere cephalopodes;Poulpe;46
2019;2;MAURITANIENNE;CASIER;Peche hauturiere cephalopodes;Seiche;40
2019;2;MAURITANIENNE;chaliit;Peche hauturiere cephalopodes;Poulpe;69
2019;2;MAURITANIENNE;chaliit;Peche hauturiere cephalopodes;Seiche;40
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;Autres poissons démersaux;70
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;Calamar;383
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;Dorades;20
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;Poulpe;1552
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;Seiche;444
2019;2;MAURITANIENNE;CHALU;Peche hauturiere cephalopodes;St pierre;24
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Autres poissons démersaux;6173
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Calamar;5219
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Dorades;700
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Poulpe;27946
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Seiche;5732
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;Soles;5
2019;2;MAURITANIENNE;chalut;Peche hauturiere cephalopodes;St pierre;170
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres crustacés;1120
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;104432
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Calamar;82887
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Cherne;20
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Courbines;156
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Divers Pélagiques;3040
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Dorades;15080
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Langoustino;2030
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Merlu;1815
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Poulpe;300807
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Seiche;57254
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Soles;13403
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;St pierre;11845
2019;2;MAURITANIENNE;CHALUT;Peche hauturiere cephalopodes;Volute;2659
2019;2;MAURITANIENNE;chalutC;Peche hauturiere cephalopodes;Calamar;60
2019;2;MAURITANIENNE;chalutC;Peche hauturiere cephalopodes;Dorades;40
2019;2;MAURITANIENNE;chalutC;Peche hauturiere cephalopodes;Poulpe;20
2019;2;MAURITANIENNE;chalutC;Peche hauturiere cephalopodes;Seiche;60
2019;2;MAURITANIENNE;CHALUTc;Peche hauturiere cephalopodes;Langoustino;80
2019;2;MAURITANIENNE;CHALUTc;Peche hauturiere cephalopodes;Poulpe;90
2019;2;MAURITANIENNE;CHALUTc;Peche hauturiere cephalopodes;St pierre;10
2019;2;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Calamar;40
2019;2;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Poulpe;69
2019;2;MAURITANIENNE;CHALUTC;Peche hauturiere cephalopodes;Seiche;100
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Autres poissons démersaux;1160
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Calamar;640
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Dorades;60
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Poulpe;2987
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Seiche;804
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;Soles;40
2019;2;MAURITANIENNE;CHALUTE;Peche hauturiere cephalopodes;St pierre;60
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Autres poissons démersaux;45600
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Calamar;1416
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Dorades;20516
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Poulpe;61949
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Seiche;664
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Soles;1560
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;St pierre;2167
2019;2;MAURITANIENNE;CHF;Peche hauturiere cephalopodes;Volute;1520
2019;2;Senegalaise;---;Peche hauturiere cephalopodes;Poulpe;60
2019;2;Senegalaise;---;Peche hauturiere cephalopodes;St pierre;15
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Autres poissons démersaux;104030
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Calamar;1041
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Cherne;225
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Courbines;2415
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Dorades;38006
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Merlu;75
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Poulpe;8000
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Seiche;108
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Soles;1421
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;St pierre;1569
2019;2;Senegalaise;CHALUT;Peche hauturiere cephalopodes;Volute;4920
2019;2;Senegalaise;CHALUT12;Peche hauturiere cephalopodes;Autres poissons démersaux;900
2019;2;Senegalaise;CHALUT12;Peche hauturiere cephalopodes;Dorades;75
2019;2;Senegalaise;CHALUT12;Peche hauturiere cephalopodes;Poulpe;180
2019;2;Senegalaise;CHALUT12;Peche hauturiere cephalopodes;St pierre;75
2019;2;Senegalaise;CHALUTC;Peche hauturiere cephalopodes;Autres poissons démersaux;1095
